Province_State,Lat,Long_,Date,Reported Cases,Cases (Per Capita)
Grand Princess,0.0,0.0,8/23/20,0.0,-1
Grand Princess,0.0,0.0,8/24/20,0.0,-1
Grand Princess,0.0,0.0,8/25/20,0.0,-1
Grand Princess,0.0,0.0,8/26/20,0.0,-1
Grand Princess,0.0,0.0,8/27/20,0.0,-1
Grand Princess,0.0,0.0,8/28/20,0.0,-1
Grand Princess,0.0,0.0,8/29/20,0.0,-1
Grand Princess,0.0,0.0,8/30/20,0.0,-1
Grand Princess,0.0,0.0,8/31/20,0.0,-1
Grand Princess,0.0,0.0,9/1/20,0.0,-1
Grand Princess,0.0,0.0,9/2/20,0.0,-1
Grand Princess,0.0,0.0,9/3/20,0.0,-1
Grand Princess,0.0,0.0,9/4/20,0.0,-1
Grand Princess,0.0,0.0,9/5/20,0.0,-1
Grand Princess,0.0,0.0,9/6/20,0.0,-1
Grand Princess,0.0,0.0,9/7/20,0.0,-1
Grand Princess,0.0,0.0,9/8/20,0.0,-1
Grand Princess,0.0,0.0,9/9/20,-1.0,-1
Guam,13.4443,144.7937,1/23/20,0.0,-1
Guam,13.4443,144.7937,1/24/20,0.0,-1
Guam,13.4443,144.7937,1/25/20,0.0,-1
Guam,13.4443,144.7937,1/26/20,0.0,-1
Guam,13.4443,144.7937,1/27/20,0.0,-1
Guam,13.4443,144.7937,1/28/20,0.0,-1
Guam,13.4443,144.7937,1/29/20,0.0,-1
Guam,13.4443,144.7937,1/30/20,0.0,-1
Guam,13.4443,144.7937,1/31/20,0.0,-1
Guam,13.4443,144.7937,2/1/20,0.0,-1
Guam,13.4443,144.7937,2/2/20,0.0,-1
Guam,13.4443,144.7937,2/3/20,0.0,-1
Guam,13.4443,144.7937,2/4/20,0.0,-1
Guam,13.4443,144.7937,2/5/20,0.0,-1
Guam,13.4443,144.7937,2/6/20,0.0,-1
Guam,13.4443,144.7937,2/7/20,0.0,-1
Guam,13.4443,144.7937,2/8/20,0.0,-1
Guam,13.4443,144.7937,2/9/20,0.0,-1
Guam,13.4443,144.7937,2/10/20,0.0,-1
Guam,13.4443,144.7937,2/11/20,0.0,-1
Guam,13.4443,144.7937,2/12/20,0.0,-1
Guam,13.4443,144.7937,2/13/20,0.0,-1
Guam,13.4443,144.7937,2/14/20,0.0,-1
Guam,13.4443,144.7937,2/15/20,0.0,-1
Guam,13.4443,144.7937,2/16/20,0.0,-1
Guam,13.4443,144.7937,2/17/20,0.0,-1
Guam,13.4443,144.7937,2/18/20,0.0,-1
Guam,13.4443,144.7937,2/19/20,0.0,-1
Guam,13.4443,144.7937,2/20/20,0.0,-1
Guam,13.4443,144.7937,2/21/20,0.0,-1
Guam,13.4443,144.7937,2/22/20,0.0,-1
Guam,13.4443,144.7937,2/23/20,0.0,-1
Guam,13.4443,144.7937,2/24/20,0.0,-1
Guam,13.4443,144.7937,2/25/20,0.0,-1
Guam,13.4443,144.7937,2/26/20,0.0,-1
Guam,13.4443,144.7937,2/27/20,0.0,-1
Guam,13.4443,144.7937,2/28/20,0.0,-1
Guam,13.4443,144.7937,2/29/20,0.0,-1
Guam,13.4443,144.7937,3/1/20,0.0,-1
Guam,13.4443,144.7937,3/2/20,0.0,-1
Guam,13.4443,144.7937,3/3/20,0.0,-1
Guam,13.4443,144.7937,3/4/20,0.0,-1
Guam,13.4443,144.7937,3/5/20,0.0,-1
Guam,13.4443,144.7937,3/6/20,0.0,-1
Guam,13.4443,144.7937,3/7/20,0.0,-1
Guam,13.4443,144.7937,3/8/20,0.0,-1
Guam,13.4443,144.7937,3/9/20,0.0,-1
Guam,13.4443,144.7937,3/10/20,0.0,-1
Guam,13.4443,144.7937,3/11/20,0.0,-1
Guam,13.4443,144.7937,3/12/20,0.0,-1
Guam,13.4443,144.7937,3/13/20,0.0,-1
Guam,13.4443,144.7937,3/14/20,0.0,-1
Guam,13.4443,144.7937,3/15/20,3.0,-1
Guam,13.4443,144.7937,3/16/20,0.0,-1
Guam,13.4443,144.7937,3/17/20,2.0,-1
Guam,13.4443,144.7937,3/18/20,7.0,-1
Guam,13.4443,144.7937,3/19/20,2.0,-1
Guam,13.4443,144.7937,3/20/20,1.0,-1
Guam,13.4443,144.7937,3/21/20,12.0,-1
Guam,13.4443,144.7937,3/22/20,2.0,-1
Guam,13.4443,144.7937,3/23/20,3.0,-1
Guam,13.4443,144.7937,3/24/20,5.0,-1
Guam,13.4443,144.7937,3/25/20,8.0,-1
Guam,13.4443,144.7937,3/26/20,6.0,-1
Guam,13.4443,144.7937,3/27/20,4.0,-1
Guam,13.4443,144.7937,3/28/20,1.0,-1
Guam,13.4443,144.7937,3/29/20,2.0,-1
Guam,13.4443,144.7937,3/30/20,11.0,-1
Guam,13.4443,144.7937,3/31/20,8.0,-1
Guam,13.4443,144.7937,4/1/20,5.0,-1
Guam,13.4443,144.7937,4/2/20,2.0,-1
Guam,13.4443,144.7937,4/3/20,9.0,-1
Guam,13.4443,144.7937,4/4/20,19.0,-1
Guam,13.4443,144.7937,4/5/20,1.0,-1
Guam,13.4443,144.7937,4/6/20,8.0,-1
Guam,13.4443,144.7937,4/7/20,0.0,-1
Guam,13.4443,144.7937,4/8/20,7.0,-1
Guam,13.4443,144.7937,4/9/20,2.0,-1
Guam,13.4443,144.7937,4/10/20,3.0,-1
Guam,13.4443,144.7937,4/11/20,0.0,-1
Guam,13.4443,144.7937,4/12/20,0.0,-1
Guam,13.4443,144.7937,4/13/20,0.0,-1
Guam,13.4443,144.7937,4/14/20,2.0,-1
Guam,13.4443,144.7937,4/15/20,0.0,-1
Guam,13.4443,144.7937,4/16/20,1.0,-1
Guam,13.4443,144.7937,4/17/20,0.0,-1
Guam,13.4443,144.7937,4/18/20,0.0,-1
Guam,13.4443,144.7937,4/19/20,0.0,-1
Guam,13.4443,144.7937,4/20/20,0.0,-1
Guam,13.4443,144.7937,4/21/20,0.0,-1
Guam,13.4443,144.7937,4/22/20,3.0,-1
Guam,13.4443,144.7937,4/23/20,2.0,-1
Guam,13.4443,144.7937,4/24/20,0.0,-1
Guam,13.4443,144.7937,4/25/20,0.0,-1
Guam,13.4443,144.7937,4/26/20,0.0,-1
Guam,13.4443,144.7937,4/27/20,0.0,-1
Guam,13.4443,144.7937,4/28/20,0.0,-1
Guam,13.4443,144.7937,4/29/20,4.0,-1
Guam,13.4443,144.7937,4/30/20,0.0,-1
Guam,13.4443,144.7937,5/1/20,0.0,-1
Guam,13.4443,144.7937,5/2/20,0.0,-1
Guam,13.4443,144.7937,5/3/20,0.0,-1
Guam,13.4443,144.7937,5/4/20,0.0,-1
Guam,13.4443,144.7937,5/5/20,4.0,-1
Guam,13.4443,144.7937,5/6/20,0.0,-1
Guam,13.4443,144.7937,5/7/20,2.0,-1
Guam,13.4443,144.7937,5/8/20,0.0,-1
Guam,13.4443,144.7937,5/9/20,0.0,-1
Guam,13.4443,144.7937,5/10/20,0.0,-1
Guam,13.4443,144.7937,5/11/20,1.0,-1
Guam,13.4443,144.7937,5/12/20,0.0,-1
Guam,13.4443,144.7937,5/13/20,0.0,-1
Guam,13.4443,144.7937,5/14/20,2.0,-1
Guam,13.4443,144.7937,5/15/20,0.0,-1
Guam,13.4443,144.7937,5/16/20,0.0,-1
Guam,13.4443,144.7937,5/17/20,0.0,-1
Guam,13.4443,144.7937,5/18/20,0.0,-1
Guam,13.4443,144.7937,5/19/20,0.0,-1
Guam,13.4443,144.7937,5/20/20,11.0,-1
Guam,13.4443,144.7937,5/21/20,0.0,-1
Guam,13.4443,144.7937,5/22/20,0.0,-1
Guam,13.4443,144.7937,5/23/20,1.0,-1
Guam,13.4443,144.7937,5/24/20,0.0,-1
Guam,13.4443,144.7937,5/25/20,1.0,-1
Guam,13.4443,144.7937,5/26/20,3.0,-1
Guam,13.4443,144.7937,5/27/20,1.0,-1
Guam,13.4443,144.7937,5/28/20,1.0,-1
Guam,13.4443,144.7937,5/29/20,0.0,-1
Guam,13.4443,144.7937,5/30/20,0.0,-1
Guam,13.4443,144.7937,5/31/20,3.0,-1
Guam,13.4443,144.7937,6/1/20,0.0,-1
Guam,13.4443,144.7937,6/2/20,2.0,-1
Guam,13.4443,144.7937,6/3/20,2.0,-1
Guam,13.4443,144.7937,6/4/20,0.0,-1
Guam,13.4443,144.7937,6/5/20,0.0,-1
Guam,13.4443,144.7937,6/6/20,0.0,-1
Guam,13.4443,144.7937,6/7/20,0.0,-1
Guam,13.4443,144.7937,6/8/20,1.0,-1
Guam,13.4443,144.7937,6/9/20,0.0,-1
Guam,13.4443,144.7937,6/10/20,3.0,-1
Guam,13.4443,144.7937,6/11/20,0.0,-1
Guam,13.4443,144.7937,6/12/20,0.0,-1
Guam,13.4443,144.7937,6/13/20,0.0,-1
Guam,13.4443,144.7937,6/14/20,2.0,-1
Guam,13.4443,144.7937,6/15/20,1.0,-1
Guam,13.4443,144.7937,6/16/20,2.0,-1
Guam,13.4443,144.7937,6/17/20,4.0,-1
Guam,13.4443,144.7937,6/18/20,8.0,-1
Guam,13.4443,144.7937,6/19/20,22.0,-1
Guam,13.4443,144.7937,6/20/20,0.0,-1
Guam,13.4443,144.7937,6/21/20,0.0,-1
Guam,13.4443,144.7937,6/22/20,3.0,-1
Guam,13.4443,144.7937,6/23/20,1.0,-1
Guam,13.4443,144.7937,6/24/20,5.0,-1
Guam,13.4443,144.7937,6/25/20,16.0,-1
Guam,13.4443,144.7937,6/26/20,0.0,-1
Guam,13.4443,144.7937,6/27/20,0.0,-1
Guam,13.4443,144.7937,6/28/20,6.0,-1
Guam,13.4443,144.7937,6/29/20,4.0,-1
Guam,13.4443,144.7937,6/30/20,10.0,-1
Guam,13.4443,144.7937,7/1/20,13.0,-1
Guam,13.4443,144.7937,7/2/20,0.0,-1
Guam,13.4443,144.7937,7/3/20,0.0,-1
Guam,13.4443,144.7937,7/4/20,0.0,-1
Guam,13.4443,144.7937,7/5/20,21.0,-1
Guam,13.4443,144.7937,7/6/20,2.0,-1
Guam,13.4443,144.7937,7/7/20,4.0,-1
Guam,13.4443,144.7937,7/8/20,2.0,-1
Guam,13.4443,144.7937,7/9/20,1.0,-1
Guam,13.4443,144.7937,7/10/20,0.0,-1
Guam,13.4443,144.7937,7/11/20,0.0,-1
Guam,13.4443,144.7937,7/12/20,2.0,-1
Guam,13.4443,144.7937,7/13/20,0.0,-1
Guam,13.4443,144.7937,7/14/20,1.0,-1
Guam,13.4443,144.7937,7/15/20,1.0,-1
Guam,13.4443,144.7937,7/16/20,0.0,-1
Guam,13.4443,144.7937,7/17/20,0.0,-1
Guam,13.4443,144.7937,7/18/20,0.0,-1
Guam,13.4443,144.7937,7/19/20,5.0,-1
Guam,13.4443,144.7937,7/20/20,0.0,-1
Guam,13.4443,144.7937,7/21/20,11.0,-1
Guam,13.4443,144.7937,7/22/20,7.0,-1
Guam,13.4443,144.7937,7/23/20,0.0,-1
Guam,13.4443,144.7937,7/24/20,0.0,-1
Guam,13.4443,144.7937,7/25/20,0.0,-1
Guam,13.4443,144.7937,7/26/20,12.0,-1
Guam,13.4443,144.7937,7/27/20,2.0,-1
Guam,13.4443,144.7937,7/28/20,3.0,-1
Guam,13.4443,144.7937,7/29/20,2.0,-1
Guam,13.4443,144.7937,7/30/20,0.0,-1
Guam,13.4443,144.7937,7/31/20,0.0,-1
Guam,13.4443,144.7937,8/1/20,12.0,-1
Guam,13.4443,144.7937,8/2/20,7.0,-1
Guam,13.4443,144.7937,8/3/20,14.0,-1
Guam,13.4443,144.7937,8/4/20,8.0,-1
Guam,13.4443,144.7937,8/5/20,14.0,-1
Guam,13.4443,144.7937,8/6/20,0.0,-1
Guam,13.4443,144.7937,8/7/20,0.0,-1
Guam,13.4443,144.7937,8/8/20,7.0,-1
Guam,13.4443,144.7937,8/9/20,0.0,-1
Guam,13.4443,144.7937,8/10/20,31.0,-1
Guam,13.4443,144.7937,8/11/20,0.0,-1
Guam,13.4443,144.7937,8/12/20,28.0,-1
Guam,13.4443,144.7937,8/13/20,25.0,-1
Guam,13.4443,144.7937,8/14/20,0.0,-1
Guam,13.4443,144.7937,8/15/20,0.0,-1
Guam,13.4443,144.7937,8/16/20,75.0,-1
Guam,13.4443,144.7937,8/17/20,22.0,-1
Guam,13.4443,144.7937,8/18/20,0.0,-1
Guam,13.4443,144.7937,8/19/20,105.0,-1
Guam,13.4443,144.7937,8/20/20,63.0,-1
Guam,13.4443,144.7937,8/21/20,0.0,-1
Guam,13.4443,144.7937,8/22/20,0.0,-1
Guam,13.4443,144.7937,8/23/20,140.0,-1
Guam,13.4443,144.7937,8/24/20,77.0,-1
Guam,13.4443,144.7937,8/25/20,136.0,-1
Guam,13.4443,144.7937,8/26/20,112.0,-1
Guam,13.4443,144.7937,8/27/20,55.0,-1
Guam,13.4443,144.7937,8/28/20,0.0,-1
Guam,13.4443,144.7937,8/29/20,0.0,-1
Guam,13.4443,144.7937,8/30/20,108.0,-1
Guam,13.4443,144.7937,8/31/20,52.0,-1
Guam,13.4443,144.7937,9/1/20,47.0,-1
Guam,13.4443,144.7937,9/2/20,66.0,-1
Guam,13.4443,144.7937,9/3/20,59.0,-1
Guam,13.4443,144.7937,9/4/20,0.0,-1
Guam,13.4443,144.7937,9/5/20,0.0,-1
Guam,13.4443,144.7937,9/6/20,0.0,-1
Guam,13.4443,144.7937,9/7/20,94.0,-1
Guam,13.4443,144.7937,9/8/20,45.0,-1
Guam,13.4443,144.7937,9/9/20,-1.0,-1
Hawaii,19.60121157,-155.5210167,1/23/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/24/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/25/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/26/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/27/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/28/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/29/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/30/20,0.0,-1
Hawaii,19.60121157,-155.5210167,1/31/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/1/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/2/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/3/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/4/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/5/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/6/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/7/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/8/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/9/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/10/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/11/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/12/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/13/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/14/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/15/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/16/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/17/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/18/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/19/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/20/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/21/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/22/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/23/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/24/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/25/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/26/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/27/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/28/20,0.0,-1
Hawaii,19.60121157,-155.5210167,2/29/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/1/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/2/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/3/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/4/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/5/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/6/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/7/20,1.0,-1
Hawaii,19.60121157,-155.5210167,3/8/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/9/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/10/20,2.0,-1
Hawaii,19.60121157,-155.5210167,3/11/20,-1.0,-1
Hawaii,19.60121157,-155.5210167,3/12/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/13/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/14/20,2.0,-1
Hawaii,19.60121157,-155.5210167,3/15/20,2.0,-1
Hawaii,19.60121157,-155.5210167,3/16/20,2.0,-1
Hawaii,19.60121157,-155.5210167,3/17/20,2.0,-1
Hawaii,19.60121157,-155.5210167,3/18/20,5.0,-1
Hawaii,19.60121157,-155.5210167,3/19/20,10.0,-1
Hawaii,19.60121157,-155.5210167,3/20/20,11.0,-1
Hawaii,19.60121157,-155.5210167,3/21/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/22/20,17.0,-1
Hawaii,19.60121157,-155.5210167,3/23/20,3.0,-1
Hawaii,19.60121157,-155.5210167,3/24/20,34.0,-1
Hawaii,19.60121157,-155.5210167,3/25/20,1.0,-1
Hawaii,19.60121157,-155.5210167,3/26/20,4.0,-1
Hawaii,19.60121157,-155.5210167,3/27/20,11.0,-1
Hawaii,19.60121157,-155.5210167,3/28/20,43.0,-1
Hawaii,19.60121157,-155.5210167,3/29/20,0.0,-1
Hawaii,19.60121157,-155.5210167,3/30/20,26.0,-1
Hawaii,19.60121157,-155.5210167,3/31/20,29.0,-1
Hawaii,19.60121157,-155.5210167,4/1/20,20.0,-1
Hawaii,19.60121157,-155.5210167,4/2/20,32.0,-1
Hawaii,19.60121157,-155.5210167,4/3/20,63.0,-1
Hawaii,19.60121157,-155.5210167,4/4/20,32.0,-1
Hawaii,19.60121157,-155.5210167,4/5/20,20.0,-1
Hawaii,19.60121157,-155.5210167,4/6/20,16.0,-1
Hawaii,19.60121157,-155.5210167,4/7/20,23.0,-1
Hawaii,19.60121157,-155.5210167,4/8/20,0.0,-1
Hawaii,19.60121157,-155.5210167,4/9/20,32.0,-1
Hawaii,19.60121157,-155.5210167,4/10/20,0.0,-1
Hawaii,19.60121157,-155.5210167,4/11/20,23.0,-1
Hawaii,19.60121157,-155.5210167,4/12/20,34.0,-1
Hawaii,19.60121157,-155.5210167,4/13/20,5.0,-1
Hawaii,19.60121157,-155.5210167,4/14/20,7.0,-1
Hawaii,19.60121157,-155.5210167,4/15/20,13.0,-1
Hawaii,19.60121157,-155.5210167,4/16/20,6.0,-1
Hawaii,19.60121157,-155.5210167,4/17/20,11.0,-1
Hawaii,19.60121157,-155.5210167,4/18/20,33.0,-1
Hawaii,19.60121157,-155.5210167,4/19/20,6.0,-1
Hawaii,19.60121157,-155.5210167,4/20/20,4.0,-1
Hawaii,19.60121157,-155.5210167,4/21/20,2.0,-1
Hawaii,19.60121157,-155.5210167,4/22/20,6.0,-1
Hawaii,19.60121157,-155.5210167,4/23/20,4.0,-1
Hawaii,19.60121157,-155.5210167,4/24/20,5.0,-1
Hawaii,19.60121157,-155.5210167,4/25/20,4.0,-1
Hawaii,19.60121157,-155.5210167,4/26/20,1.0,-1
Hawaii,19.60121157,-155.5210167,4/27/20,1.0,-1
Hawaii,19.60121157,-155.5210167,4/28/20,2.0,-1
Hawaii,19.60121157,-155.5210167,4/29/20,4.0,-1
Hawaii,19.60121157,-155.5210167,4/30/20,5.0,-1
Hawaii,19.60121157,-155.5210167,5/1/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/2/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/3/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/4/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/5/20,4.0,-1
Hawaii,19.60121157,-155.5210167,5/6/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/7/20,3.0,-1
Hawaii,19.60121157,-155.5210167,5/8/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/9/20,2.0,-1
Hawaii,19.60121157,-155.5210167,5/10/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/11/20,2.0,-1
Hawaii,19.60121157,-155.5210167,5/12/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/13/20,3.0,-1
Hawaii,19.60121157,-155.5210167,5/14/20,-1.0,-1
Hawaii,19.60121157,-155.5210167,5/15/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/16/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/17/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/18/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/19/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/20/20,2.0,-1
Hawaii,19.60121157,-155.5210167,5/21/20,4.0,-1
Hawaii,19.60121157,-155.5210167,5/22/20,-5.0,-1
Hawaii,19.60121157,-155.5210167,5/23/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/24/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/25/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/26/20,0.0,-1
Hawaii,19.60121157,-155.5210167,5/27/20,1.0,-1
Hawaii,19.60121157,-155.5210167,5/28/20,3.0,-1
Hawaii,19.60121157,-155.5210167,5/29/20,2.0,-1
Hawaii,19.60121157,-155.5210167,5/30/20,2.0,-1
Hawaii,19.60121157,-155.5210167,5/31/20,1.0,-1
Hawaii,19.60121157,-155.5210167,6/1/20,0.0,-1
Hawaii,19.60121157,-155.5210167,6/2/20,1.0,-1
Hawaii,19.60121157,-155.5210167,6/3/20,0.0,-1
